CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus,Income_scaled,SpendingScore_scaled,PurchaseFrequency_scaled,Cluster_Description,Cluster
304,Female,102809.0,41.0,High School,Married,4.0,Sports,37.0,Employed,3.0,365.0,Medium,Low,Cash,No,3.5225645202892024,-0.32773168538935665,-1.3130138436651004,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng ít. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",1
305,Male,21413.0,96.0,Bachelor,Married,20.0,Beauty,96.0,Unemployed,3.0,616.0,Medium,Low,Cash,No,-1.9371404663881078,1.5950588454824293,0.6000923744183266,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",3
306,Male,39981.0,75.0,Bachelor,Divorced,21.0,Sports,91.0,Employed,5.0,531.0,Low,High,Credit Card,No,-0.6916762888778578,0.8609024609677473,0.7196615130485409,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
307,Female,66153.0,37.0,High School,Single,26.0,Groceries,35.0,Employed,2.0,696.0,High,Medium,Credit Card,No,1.0638325679617726,-0.4675709967254865,1.3175072061996118,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
308,Male,26444.0,7.0,Master,Married,17.0,Electronics,66.0,Employed,1.0,723.0,Low,High,Cash,No,-1.59968192066137,-1.5163658317464606,0.2413849585276841,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
309,Male,52948.0,12.0,PhD,Single,2.0,Furniture,37.0,Employed,3.0,634.0,Medium,Low,Installments,Yes,0.17809611470763384,-1.3415666925762983,-1.552152120925529,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng ít. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
310,Female,45018.0,8.0,High School,Married,25.0,Fashion,57.0,Student,4.0,576.0,Medium,Medium,Cash,No,-0.3538152881174567,-1.4814060039124282,1.1979380675693976,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
311,Female,48246.0,31.0,PhD,Divorced,4.0,Groceries,83.0,Employed,2.0,440.0,Medium,Low,Cash,No,-0.13729448000656233,-0.6773299637296814,-1.3130138436651004,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
312,Female,68168.0,36.0,Bachelor,Married,13.0,Electronics,99.0,Retired,4.0,713.0,Medium,Low,PayPal,No,1.1989903834337219,-0.502530824559519,-0.23689159599317272,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
313,Male,52187.0,11.0,Bachelor,Married,18.0,Furniture,96.0,Employed,3.0,721.0,Low,Low,Credit Card,No,0.12705140127132944,-1.3765265204103307,0.3609540971578983,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
314,Female,38737.0,77.0,Bachelor,Single,15.0,Sports,15.0,Employed,5.0,788.0,High,Medium,Credit Card,Yes,-0.7751186325240638,0.9308221166358123,0.0022466812672556897,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
315,Female,65282.0,85.0,Bachelor,Married,15.0,Furniture,18.0,Employed,2.0,688.0,Low,Medium,Credit Card,No,1.0054095122416398,1.210500739308072,0.0022466812672556897,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
316,Male,53503.0,24.0,PhD,Single,15.0,Fashion,93.0,Employed,1.0,436.0,Medium,Medium,Cash,No,0.2153232053214958,-0.9220487585679087,0.0022466812672556897,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng trung bình. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
317,Male,29292.0,42.0,Bachelor,Single,26.0,Sports,38.0,Employed,2.0,672.0,Medium,Low,Credit Card,No,-1.4086499313491558,-0.2927718575553242,1.3175072061996118,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng nhiều. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",3
318,Male,39966.0,46.0,Bachelor,Single,8.0,Beauty,99.0,Employed,1.0,410.0,Medium,High,PayPal,No,-0.6926824264620163,-0.1529325462191943,-0.8347372891442437,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",1
319,Male,48739.0,93.0,High School,Married,29.0,Groceries,85.0,Employed,4.0,754.0,Medium,High,Credit Card,No,-0.1042260914072219,1.4901793619803319,1.6762146220902545,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
320,Male,61530.0,60.0,Bachelor,Married,28.0,Fashion,4.0,Student,3.0,606.0,Low,Low,Credit Card,Yes,0.7537409645241442,0.33650504345726023,1.5566454834600403,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
321,Male,48074.0,21.0,Bachelor,Married,16.0,Groceries,76.0,Unemployed,1.0,667.0,Low,Medium,Installments,Yes,-0.14883152430491237,-1.026928242070006,0.1218158198974699,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",4
322,Female,64340.0,25.0,PhD,Single,2.0,Fashion,29.0,Retired,1.0,680.0,Low,Medium,PayPal,No,0.9422240719564903,-0.8870889307338762,-1.552152120925529,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng ít. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
323,Male,51064.0,93.0,Master,Single,25.0,Furniture,52.0,Unemployed,5.0,709.0,Low,High,PayPal,No,0.05172523413733491,1.4901793619803319,1.1979380675693976,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
324,Male,39834.0,69.0,High School,Single,5.0,Fashion,26.0,Retired,1.0,731.0,High,Medium,Credit Card,No,-0.7015364372026105,0.6511434939635525,-1.1934447050348862,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
325,Female,50855.0,39.0,High School,Single,4.0,Electronics,37.0,Retired,3.0,326.0,Low,High,PayPal,No,0.037706383798060766,-0.3976513410574216,-1.3130138436651004,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng ít. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",1
326,Male,60942.0,62.0,Master,Married,19.0,Furniture,81.0,Employed,2.0,518.0,Medium,Medium,Installments,Yes,0.7143003712251337,0.4064246991253252,0.4805232357881125,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
327,Male,47234.0,7.0,Bachelor,Single,21.0,Furniture,41.0,Employed,2.0,509.0,Low,Low,Cash,Yes,-0.20517522901778448,-1.5163658317464606,0.7196615130485409,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",4
328,Male,33472.0,53.0,Bachelor,Single,20.0,Fashion,100.0,Unemployed,4.0,352.0,Low,Medium,Credit Card,No,-1.1282729245636731,0.09178624861903298,0.6000923744183266,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng trung bình. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",3
329,Female,52951.0,12.0,High School,Single,22.0,Groceries,16.0,Student,1.0,766.0,Medium,Medium,Credit Card,Yes,0.17829734222446553,-1.3415666925762983,0.8392306516787551,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
330,Female,36375.0,94.0,Bachelor,Divorced,25.0,Fashion,99.0,Student,4.0,382.0,High,Medium,Installments,No,-0.9335517641095447,1.5251391898143642,1.1979380675693976,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
331,Female,72487.0,84.0,High School,Married,10.0,Sports,57.0,Retired,5.0,808.0,Low,Medium,PayPal,No,1.4886909318324062,1.1755409114740396,-0.5955990118838153,"Thu nhập cao, chi tiêu cao, tần suất mua hàng ít. Khách VIP, có khả năng chi tiêu mạnh, cần ưu đãi đặc biệt và dịch vụ chăm sóc cao cấp.",0
332,Female,67083.0,70.0,Bachelor,Single,3.0,Sports,60.0,Employed,5.0,344.0,Low,Medium,Credit Card,Yes,1.1262130981795955,0.6861033217975849,-1.4325829822953147,"Thu nhập và chi tiêu trung bình, tần suất mua hàng ít. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
333,Female,46493.0,35.0,Master,Single,10.0,Sports,26.0,Retired,3.0,719.0,Low,Medium,Credit Card,No,-0.25487842567521096,-0.5374906523935514,-0.5955990118838153,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng ít. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",1
334,Female,56853.0,56.0,Master,Divorced,14.0,Groceries,66.0,Student,3.0,474.0,Medium,Medium,Credit Card,Yes,0.4400272657835454,0.1966657321211304,-0.11732245736295852,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
335,Male,48675.0,49.0,High School,Single,26.0,Fashion,98.0,Employed,3.0,632.0,Low,High,PayPal,No,-0.10851894509963121,-0.0480530627170969,1.3175072061996118,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng nhiều. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",4
336,Male,72554.0,57.0,High School,Married,27.0,Electronics,61.0,Unemployed,1.0,727.0,Medium,Medium,Credit Card,No,1.493185013041647,0.23162555995516285,1.437076344829826,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng nhiều. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",2
337,Female,25849.0,87.0,Bachelor,Married,15.0,Furniture,39.0,Employed,1.0,466.0,Low,High,Installments,No,-1.6395920448329877,1.280420394976137,0.0022466812672556897,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
338,Female,52923.0,75.0,High School,Divorced,28.0,Electronics,85.0,Employed,3.0,839.0,High,High,PayPal,No,0.17641921873403646,0.8609024609677473,1.5566454834600403,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
339,Male,35711.0,88.0,High School,Single,25.0,Furniture,54.0,Employed,2.0,834.0,High,High,Cash,No,-0.9780901211682912,1.3153802228101694,1.1979380675693976,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
340,Male,56343.0,84.0,High School,Married,15.0,Furniture,73.0,Employed,3.0,385.0,Medium,Medium,Cash,No,0.40581858792215875,1.1755409114740396,0.0022466812672556897,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng trung bình. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
341,Female,21752.0,90.0,PhD,Divorced,14.0,Sports,51.0,Student,5.0,778.0,Medium,Low,PayPal,No,-1.9144017569861271,1.3852998784782344,-0.11732245736295852,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng trung bình. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
342,Male,54933.0,30.0,High School,Married,24.0,Electronics,95.0,Employed,2.0,349.0,Low,Medium,Credit Card,No,0.3112416550112662,-0.7122897915637139,1.0783689289391836,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
343,Female,79083.0,47.0,Bachelor,Single,6.0,Electronics,28.0,Student,3.0,733.0,Medium,Medium,Cash,No,1.9311231655063403,-0.11797271838516184,-1.0738755664046722,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng ít. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",1
344,Male,41812.0,18.0,High School,Single,29.0,Electronics,88.0,Unemployed,1.0,744.0,Low,Medium,Installments,Yes,-0.5688604277715854,-1.1318077255721035,1.6762146220902545,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
345,Male,27385.0,24.0,Master,Married,18.0,Furniture,85.0,Student,4.0,411.0,Low,Medium,Credit Card,No,-1.5365635562151643,-0.9220487585679087,0.3609540971578983,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng trung bình. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
346,Male,59898.0,18.0,High School,Divorced,28.0,Electronics,77.0,Unemployed,3.0,337.0,Low,Low,Installments,Yes,0.6442731953677069,-1.1318077255721035,1.5566454834600403,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
347,Female,45257.0,91.0,High School,Single,5.0,Electronics,67.0,Employed,1.0,766.0,Medium,Medium,Credit Card,Yes,-0.3377841626098657,1.4202597063122668,-1.1934447050348862,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng ít. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
348,Male,64152.0,66.0,Bachelor,Single,11.0,Sports,85.0,Employed,2.0,445.0,Low,Low,Credit Card,No,0.929613814235038,0.5462640104614551,-0.47602987325360113,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
349,Female,66488.0,16.0,High School,Divorced,27.0,Groceries,89.0,Employed,4.0,442.0,High,Low,PayPal,Yes,1.0863029740079777,-1.2017273812401683,1.437076344829826,"Thu nhập trung bình, chi tiêu thấp, tần suất mua hàng nhiều. Cần gợi ý sản phẩm thiết yếu có giá hợp lý.",4
350,Male,65476.0,84.0,Bachelor,Married,29.0,Fashion,17.0,Employed,3.0,540.0,Medium,Medium,Cash,No,1.0184222249967554,1.1755409114740396,1.6762146220902545,"Thu nhập trung bình nhưng chi tiêu cao, tần suất mua hàng nhiều. Cơ hội upsell tốt với các gói giá trị cao hơn hoặc quảng bá sản phẩm cao cấp.",0
351,Female,49614.0,89.0,Master,Single,22.0,Electronics,30.0,Retired,2.0,516.0,Low,Low,PayPal,No,-0.04553473233131343,1.3503400506442018,0.8392306516787551,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng nhiều. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
352,Male,77358.0,68.0,Bachelor,Single,6.0,Beauty,43.0,Employed,4.0,570.0,Low,Medium,Cash,Yes,1.8154173433281207,0.61618366612952,-1.0738755664046722,"Thu nhập cao, chi tiêu trung bình, tần suất mua hàng ít. Khuyến nghị nâng cấp sản phẩm hoặc dịch vụ để tối ưu trải nghiệm khách hàng.",0
353,Female,61917.0,40.0,Bachelor,Married,6.0,Groceries,62.0,Employed,3.0,792.0,Low,Medium,PayPal,No,0.7796993141954317,-0.3626915132233891,-1.0738755664046722,"Thu nhập và chi tiêu trung bình, tần suất mua hàng ít. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",1
354,Female,39147.0,61.0,PhD,Single,1.0,Furniture,95.0,Employed,2.0,505.0,Medium,Medium,Credit Card,No,-0.7476175385570666,0.37146487129129274,-1.6717212595557431,"Thu nhập thấp nhưng chi tiêu trung bình, tần suất mua hàng ít. Nên tập trung vào sản phẩm giá cả phải chăng với giá trị cao.",0
355,Male,40246.0,9.0,High School,Single,22.0,Electronics,73.0,Employed,5.0,545.0,High,Low,Credit Card,No,-0.6739011915577255,-1.4464461760783958,0.8392306516787551,"Thu nhập và chi tiêu đều thấp, tần suất mua hàng nhiều. Nên tập trung vào các chương trình khuyến mãi lớn hoặc ưu đãi giá rẻ.",3
356,Male,69565.0,70.0,Bachelor,Married,28.0,Fashion,13.0,Employed,4.0,481.0,Low,Medium,Credit Card,No,1.2926953304383437,0.6861033217975849,1.5566454834600403,"Thu nhập và chi tiêu trung bình, tần suất mua hàng nhiều. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
357,Female,60033.0,58.0,PhD,Married,12.0,Beauty,51.0,Employed,2.0,632.0,Low,Medium,Installments,No,0.6533284336251328,0.2665853877891953,-0.3564607346233869,"Thu nhập và chi tiêu trung bình, tần suất mua hàng trung bình. Có thể cá nhân hóa đề xuất sản phẩm dựa trên sở thích và hành vi mua hàng.",0
358,Male,39181.0,80.0,Master,Married,8.0,Sports,86.0,Employed,4.0,505.0,Low,Medium,Credit Card,No,-0.7453369600329742,1.0357016001379096,-0.8347372891442437,"Thu nhập thấp nhưng chi tiêu cao, tần suất mua hàng ít. Khách hàng có nhu cầu cao, có thể gợi ý sản phẩm giá phù hợp hoặc chương trình trả góp.",0
