CustomerID,Gender,Income,SpendingScore,EducationLevel,MaritalStatus,PurchaseFrequency,ProductCategory,LoyaltyScore,EmploymentStatus,HouseholdSize,CreditScore,OnlineShoppingHabit,DiscountSensitivity,PreferredPaymentMethod,SubscriptionStatus
901,Male,75410,88,Bachelor,Single,6,Beauty,24,Employed,3,731,Low,Low,Credit Card,No
902,Female,40240,27,Bachelor,Divorced,4,Furniture,74,Employed,5,513,High,High,Installments,Yes
903,Female,57391,10,Master,Single,25,Beauty,62,Student,4,372,Low,Medium,Credit Card,No
904,Male,57227,17,Bachelor,Single,20,Groceries,99,Employed,5,369,Medium,Medium,PayPal,No
905,Female,70485,66,Bachelor,Divorced,10,Beauty,80,Unemployed,4,351,Medium,Medium,PayPal,No
906,Male,53691,53,High School,Single,6,Groceries,24,Employed,1,693,Low,Medium,Credit Card,Yes
907,Male,34278,38,High School,Single,25,Fashion,52,Retired,5,474,Medium,Medium,Cash,No
908,Male,37700,95,High School,Single,6,Furniture,55,Employed,4,604,Low,Medium,Credit Card,No
909,Female,55944,37,Master,Single,19,Furniture,74,Employed,4,726,Low,High,Cash,No
910,Male,22588,58,Bachelor,Divorced,5,Electronics,50,Employed,1,600,Low,Low,PayPal,Yes
911,Female,24268,30,Bachelor,Single,4,Fashion,100,Retired,1,723,Low,Low,Credit Card,No
912,Female,62682,61,Master,Single,14,Electronics,85,Employed,4,548,Medium,Medium,PayPal,No
913,Female,89633,17,High School,Married,23,Furniture,30,Employed,4,367,Low,Medium,PayPal,Yes
914,Male,40642,37,High School,Single,19,Sports,82,Employed,5,751,Medium,Medium,Credit Card,No
915,Male,47584,85,Bachelor,Single,12,Groceries,75,Student,5,749,High,Medium,Installments,No
916,Male,48787,19,Bachelor,Married,29,Fashion,71,Employed,4,467,Medium,Low,Credit Card,Yes
917,Female,53666,88,Bachelor,Single,5,Fashion,27,Student,2,551,High,Medium,Installments,Yes
918,Female,37169,18,Master,Single,28,Furniture,27,Student,2,488,Medium,Medium,Installments,Yes
919,Female,48457,10,Bachelor,Married,23,Beauty,6,Employed,3,713,High,Medium,PayPal,No
920,Female,61969,3,Bachelor,Married,27,Electronics,19,Employed,4,517,Medium,Low,Cash,Yes
921,Female,41327,54,High School,Married,17,Fashion,30,Student,4,715,Medium,High,Credit Card,No
922,Male,50160,20,Master,Divorced,16,Beauty,82,Employed,2,439,Medium,Medium,Credit Card,No
923,Female,65528,17,Bachelor,Married,18,Sports,81,Retired,2,478,Low,Low,Credit Card,No
924,Female,49516,17,High School,Married,8,Sports,36,Employed,4,473,High,Medium,Credit Card,No
925,Male,26952,44,High School,Married,24,Fashion,73,Unemployed,4,330,High,Medium,Credit Card,No
926,Male,15891,5,Bachelor,Married,24,Electronics,44,Employed,5,464,Medium,High,Credit Card,No
927,Female,32871,50,Master,Single,8,Furniture,9,Student,1,766,Low,Low,Credit Card,Yes
928,Male,67745,61,Master,Single,6,Groceries,2,Retired,3,693,Low,High,Credit Card,No
929,Female,46092,16,Bachelor,Married,18,Beauty,26,Employed,3,812,Low,Medium,PayPal,Yes
930,Male,55208,65,Bachelor,Single,11,Electronics,77,Retired,5,747,Medium,High,Credit Card,Yes
931,Male,69449,40,High School,Single,4,Electronics,78,Unemployed,3,722,Medium,Low,Credit Card,Yes
932,Female,31308,20,High School,Single,6,Furniture,55,Unemployed,1,459,High,Medium,Credit Card,No
933,Female,89957,66,Bachelor,Married,15,Groceries,75,Employed,4,360,Medium,Medium,Cash,No
934,Male,48431,4,Bachelor,Single,1,Electronics,77,Unemployed,1,422,Medium,High,Cash,Yes
935,Female,58037,100,High School,Divorced,21,Electronics,55,Retired,4,476,Medium,Medium,Installments,Yes
936,Female,39419,31,Bachelor,Single,7,Beauty,42,Employed,3,479,High,Medium,Credit Card,No
937,Female,35514,37,High School,Married,22,Electronics,3,Employed,5,640,Low,Medium,Cash,No
938,Female,50378,61,High School,Single,9,Electronics,54,Employed,1,795,High,High,Installments,No
939,Female,40848,10,Master,Single,11,Beauty,85,Retired,4,818,Medium,Medium,PayPal,No
940,Female,51371,87,Bachelor,Single,1,Sports,36,Employed,3,505,Medium,High,Credit Card,Yes
941,Female,18058,47,Bachelor,Divorced,6,Sports,34,Retired,5,475,High,Medium,Credit Card,No
942,Male,29390,40,High School,Single,29,Groceries,92,Student,4,566,Low,Medium,PayPal,No
943,Male,42240,14,High School,Married,19,Electronics,88,Retired,1,759,High,Low,Credit Card,No
944,Female,32928,69,Master,Single,19,Sports,87,Employed,1,622,Medium,Low,PayPal,Yes
945,Male,95596,90,High School,Single,16,Electronics,62,Unemployed,1,364,Medium,High,Credit Card,Yes
946,Female,52738,26,Bachelor,Single,3,Groceries,50,Retired,5,797,Medium,Low,Installments,No
947,Male,54005,88,Bachelor,Single,25,Electronics,97,Employed,4,689,Medium,Medium,Cash,No
948,Female,33618,9,PhD,Married,29,Fashion,86,Retired,1,707,Low,Low,Credit Card,Yes
949,Female,39542,50,High School,Married,21,Furniture,42,Unemployed,1,543,Medium,Low,PayPal,Yes
950,Female,42446,47,PhD,Single,21,Sports,41,Unemployed,5,303,Medium,Medium,Installments,No
951,Female,67205,59,High School,Divorced,6,Electronics,46,Unemployed,3,363,Medium,Medium,PayPal,No
952,Male,28724,47,Bachelor,Married,16,Fashion,54,Employed,5,714,Low,Medium,PayPal,No
953,Male,44862,50,High School,Married,26,Fashion,37,Employed,5,317,High,High,Installments,No
954,Female,56621,33,Bachelor,Married,11,Electronics,15,Employed,4,358,High,Medium,PayPal,Yes
955,Female,15333,47,High School,Single,21,Electronics,1,Employed,5,655,Low,High,PayPal,Yes
956,Male,25069,97,Bachelor,Married,4,Fashion,40,Employed,2,513,Medium,Medium,Cash,No
957,Female,28942,21,High School,Single,21,Fashion,93,Employed,4,340,Low,Low,Credit Card,No
958,Male,47224,54,High School,Single,22,Groceries,19,Employed,2,526,Low,Low,Cash,Yes
959,Female,43163,76,Bachelor,Divorced,29,Furniture,30,Retired,4,425,High,High,Credit Card,No
960,Female,63950,83,Bachelor,Married,5,Sports,42,Employed,2,572,Low,Medium,Cash,No
961,Female,16702,88,Master,Single,17,Fashion,81,Student,4,518,Medium,Medium,Credit Card,No
962,Male,43779,79,High School,Single,17,Sports,88,Unemployed,4,416,Low,High,Credit Card,No
963,Male,67631,31,Bachelor,Single,27,Groceries,56,Unemployed,3,510,Low,Medium,Credit Card,No
964,Male,26386,8,Bachelor,Single,25,Sports,73,Employed,1,771,Low,Low,PayPal,No
965,Male,48263,7,High School,Single,26,Beauty,46,Employed,2,384,Medium,Medium,PayPal,Yes
966,Male,61259,39,Bachelor,Single,4,Beauty,22,Student,3,836,High,Low,Credit Card,No
967,Female,71111,40,PhD,Single,22,Furniture,29,Employed,3,762,High,High,PayPal,No
968,Male,31190,70,High School,Single,11,Sports,18,Student,4,541,Medium,Medium,PayPal,Yes
969,Male,55584,90,Bachelor,Married,12,Sports,83,Employed,5,669,Low,Low,Cash,No
970,Female,50613,65,High School,Single,9,Groceries,2,Unemployed,1,526,Medium,High,PayPal,Yes
971,Female,34425,57,High School,Single,1,Furniture,6,Student,3,828,High,Medium,Cash,No
972,Male,31516,41,Master,Divorced,24,Fashion,14,Employed,2,629,High,Medium,PayPal,Yes
973,Female,31028,63,Bachelor,Single,24,Sports,41,Employed,5,604,High,Low,Credit Card,No
974,Female,105691,74,High School,Single,4,Groceries,23,Employed,2,817,Medium,Low,Credit Card,Yes
975,Female,67692,15,Bachelor,Married,21,Beauty,44,Employed,5,825,Medium,High,PayPal,No
976,Female,51028,65,Bachelor,Single,4,Electronics,72,Employed,1,599,Medium,Medium,Credit Card,No
977,Female,37337,34,Bachelor,Single,10,Fashion,10,Employed,2,488,High,Low,Credit Card,Yes
978,Male,58425,27,PhD,Divorced,5,Sports,40,Retired,1,532,High,Medium,Cash,No
979,Female,31745,37,Master,Married,1,Beauty,83,Retired,5,698,Low,Low,Cash,Yes
980,Female,54879,91,Bachelor,Single,23,Beauty,2,Employed,2,608,Low,Low,Credit Card,No
981,Male,62549,89,Bachelor,Married,23,Electronics,25,Employed,5,743,Low,Low,PayPal,No
982,Male,47585,21,Bachelor,Single,21,Sports,44,Employed,2,527,High,High,Credit Card,No
983,Male,40998,67,High School,Married,6,Fashion,44,Employed,2,452,High,Low,Cash,No
984,Female,42272,19,Bachelor,Single,8,Furniture,80,Employed,1,581,Low,Medium,Credit Card,No
985,Male,64540,63,High School,Married,6,Fashion,58,Employed,2,592,High,Low,PayPal,No
986,Female,49283,58,Master,Married,20,Furniture,58,Retired,2,690,Low,Medium,Credit Card,No
987,Female,74822,42,Master,Married,17,Fashion,49,Student,4,678,Low,Low,Installments,No
988,Male,22592,95,Master,Married,11,Sports,73,Employed,5,621,Low,High,Credit Card,No
989,Female,30977,48,High School,Married,1,Furniture,93,Retired,2,792,Low,High,Installments,No
990,Male,51253,35,Master,Single,23,Groceries,24,Student,1,304,Low,Low,PayPal,No
991,Male,56777,69,High School,Married,23,Groceries,59,Student,2,808,Low,High,PayPal,No
992,Male,48990,5,Master,Single,6,Furniture,34,Unemployed,4,773,High,Medium,Cash,Yes
993,Male,71033,21,Master,Single,26,Groceries,93,Employed,2,427,Low,High,Credit Card,No
994,Male,35830,50,Bachelor,Married,21,Electronics,51,Employed,2,557,Medium,High,Installments,No
995,Female,50247,17,Bachelor,Married,22,Furniture,69,Employed,2,514,High,Medium,Credit Card,Yes
996,Female,66259,42,Bachelor,Single,26,Furniture,86,Employed,2,553,Medium,High,Credit Card,Yes
997,Female,76727,47,Bachelor,Single,21,Fashion,86,Student,3,568,Medium,High,PayPal,No
998,Female,46933,64,Bachelor,Married,28,Electronics,20,Retired,2,637,Medium,Medium,PayPal,No
999,Male,90269,91,Bachelor,Single,16,Furniture,85,Employed,1,647,Low,Low,Installments,No
1000,Male,51384,35,High School,Single,8,Sports,21,Student,4,539,Low,Medium,PayPal,No
1001,Female,75461,91,High School,Single,2,Sports,83,Employed,2,351,Medium,Medium,Credit Card,No
1002,Female,44832,77,High School,Married,4,Electronics,17,Employed,2,488,High,High,Credit Card,No
1003,Male,47688,23,High School,Single,21,Groceries,14,Employed,2,395,High,Medium,Credit Card,Yes
1004,Female,67567,44,Bachelor,Single,13,Groceries,13,Student,2,417,Low,Medium,PayPal,Yes
1005,Female,62280,69,High School,Married,25,Fashion,79,Employed,1,370,Low,Medium,PayPal,No
1006,Female,49740,74,Master,Single,11,Groceries,76,Employed,3,719,Medium,High,Credit Card,No
1007,Female,34350,11,High School,Married,15,Electronics,79,Employed,2,472,Low,Medium,Credit Card,No
1008,Male,89387,2,Master,Married,18,Beauty,58,Retired,5,587,Medium,High,PayPal,No
1009,Female,45900,59,High School,Married,26,Beauty,82,Employed,5,657,Medium,Medium,Credit Card,Yes
1010,Male,51062,51,High School,Single,9,Groceries,81,Employed,2,419,Medium,Low,Cash,Yes
1011,Female,21115,86,Master,Married,29,Beauty,19,Employed,2,401,Medium,High,Credit Card,No
1012,Male,41606,48,High School,Married,7,Groceries,90,Retired,4,,Low,Low,Credit Card,Yes
1013,Male,63330,86,Bachelor,Single,15,Fashion,15,Employed,3,480,High,Medium,Installments,No
1014,Male,47836,93,High School,Single,2,Sports,2,Employed,1,613,Low,Low,PayPal,No
1015,Male,89779,74,Bachelor,Single,7,Sports,28,Student,5,326,High,High,Credit Card,Yes
1016,Male,54366,44,High School,Single,24,Beauty,40,Employed,3,350,Medium,High,PayPal,No
1017,Female,41121,52,Bachelor,Single,28,Groceries,13,Employed,2,748,High,High,Installments,No
1018,Female,75672,31,High School,Single,28,Fashion,45,Employed,1,771,Low,Medium,Cash,No
1019,Male,86808,85,Bachelor,Single,27,Sports,57,Employed,3,587,Medium,Medium,Credit Card,No
1020,Female,70216,34,Master,Single,6,Beauty,34,Student,4,745,Low,Medium,Credit Card,No
1021,Female,52025,34,Bachelor,Single,6,Beauty,74,Employed,3,510,Medium,Low,Cash,No
1022,Male,47247,33,High School,Married,15,Beauty,65,Student,3,782,Medium,Low,PayPal,No
1023,Female,25392,39,Bachelor,Single,21,Fashion,88,Student,4,571,Medium,Low,Credit Card,No
1024,Male,55330,53,High School,Single,28,Electronics,42,Employed,2,448,Low,High,Credit Card,No
1025,Female,55938,68,High School,Single,20,Beauty,90,Employed,4,653,Medium,Medium,Installments,Yes
1026,Female,32898,17,Master,Single,27,Groceries,83,Employed,5,377,Medium,Low,PayPal,No
1027,Male,51161,61,High School,Single,22,Beauty,27,Employed,4,383,Low,Medium,Cash,No
1028,Male,66804,11,Bachelor,Married,13,Furniture,4,Unemployed,1,735,Low,Medium,Cash,No
1029,Female,45770,75,Master,Single,26,Sports,63,Retired,2,648,Medium,Medium,Cash,No
1030,Male,54878,49,Master,Married,17,Furniture,7,Employed,2,622,High,Low,Credit Card,Yes
1031,Female,19862,54,Bachelor,Married,15,Beauty,64,Retired,1,351,Low,Medium,Cash,Yes
1032,Male,77330,44,Master,Single,19,Groceries,12,Student,5,759,High,Medium,Cash,No
1033,Male,39957,93,Bachelor,Married,6,Groceries,38,Employed,5,353,Low,Medium,Credit Card,Yes
1034,Male,45554,28,High School,Divorced,11,Sports,1,Unemployed,3,496,Medium,Low,Credit Card,Yes
1035,Female,53893,81,High School,Married,9,Furniture,77,Employed,3,504,Medium,Medium,Credit Card,No
1036,Male,47053,32,High School,Divorced,2,Electronics,75,Retired,5,468,Low,Medium,Credit Card,Yes
1037,Male,64413,74,Bachelor,Married,11,Beauty,71,Employed,1,566,Low,Medium,Credit Card,No
1038,Female,44450,91,High School,Single,25,Fashion,34,Employed,2,304,Medium,High,Credit Card,Yes
1039,Male,41306,6,High School,Single,12,Beauty,48,Employed,4,824,Low,Low,Credit Card,No
1040,Male,63999,7,Master,Single,4,Fashion,75,Retired,5,439,Low,Medium,Credit Card,No
1041,Male,9026,64,Bachelor,Single,24,Groceries,37,Employed,2,730,Low,Low,Credit Card,No
1042,Female,30868,45,High School,Married,10,Beauty,35,Employed,5,428,High,Medium,PayPal,No
1043,Female,53639,74,High School,Married,17,Electronics,59,Employed,1,449,Medium,Low,PayPal,No
1044,Female,62570,34,Bachelor,Single,5,Fashion,33,Student,3,334,High,Low,Cash,Yes
1045,Male,62701,62,Bachelor,Single,12,Groceries,88,Employed,1,393,High,Medium,PayPal,Yes
1046,Female,9154,15,High School,Single,11,Furniture,24,Employed,4,629,Low,High,Cash,No
1047,Female,42738,36,Bachelor,Single,5,Sports,90,Employed,4,792,Medium,Medium,Installments,No
1048,Male,62905,84,High School,Married,7,Groceries,60,Employed,1,477,Medium,Medium,PayPal,No
1049,Male,34595,52,Bachelor,Divorced,11,Furniture,10,Employed,3,374,Medium,Medium,Credit Card,Yes
1050,Female,46499,92,Bachelor,Single,12,Groceries,29,Employed,1,448,Medium,Low,Credit Card,No
1051,Male,56765,81,Bachelor,Married,4,Sports,32,Employed,4,625,Medium,Low,Credit Card,No
1052,Female,50979,64,Bachelor,Married,17,Electronics,17,Employed,2,428,Low,Low,PayPal,No
1053,Male,57336,84,High School,Married,14,Beauty,60,Employed,5,453,Medium,Low,Credit Card,No
1054,Female,47407,58,High School,Married,5,Sports,99,Employed,4,776,Medium,Medium,Cash,No
1055,Male,58543,67,Bachelor,Married,28,Beauty,27,Retired,3,812,Low,Low,PayPal,No
1056,Male,58897,48,Bachelor,Married,12,Beauty,20,Employed,5,801,High,Low,Cash,Yes
1057,Female,62810,21,PhD,Single,26,Sports,70,Employed,1,363,Medium,Low,PayPal,No
1058,Female,61956,17,High School,Single,9,Electronics,7,Employed,5,732,High,High,Cash,Yes
1059,Female,64777,67,Bachelor,Divorced,14,Groceries,10,Employed,4,440,Medium,Medium,Credit Card,Yes
1060,Male,42754,56,High School,Married,1,Beauty,29,Student,5,754,High,Medium,Cash,No
1061,Male,43591,65,High School,Single,15,Beauty,77,Student,2,702,Medium,High,Installments,No
1062,Female,53030,80,Bachelor,Divorced,19,Electronics,59,Employed,1,614,High,Medium,Cash,No
1063,Male,79384,30,High School,Single,12,Beauty,67,Student,2,641,Low,High,Credit Card,No
1064,Female,53422,32,High School,Married,27,Sports,74,Employed,5,497,High,Low,Cash,Yes
1065,Female,75166,9,Bachelor,Single,1,Beauty,10,Retired,5,594,High,Medium,Credit Card,No
1066,Female,72204,62,Bachelor,Single,21,Fashion,37,Student,3,586,Medium,Medium,Cash,No
1067,Female,72308,19,High School,Married,25,Furniture,72,Student,1,471,High,Low,PayPal,No
1068,Male,71185,81,Bachelor,Single,19,Fashion,80,Student,5,486,High,Medium,Credit Card,No
1069,Female,35770,44,Bachelor,Single,21,Groceries,68,Employed,5,518,Low,Medium,Credit Card,No
1070,Female,33818,49,Master,Single,15,Furniture,82,Student,3,693,Low,High,Credit Card,Yes
1071,Female,37089,47,High School,Single,26,Furniture,14,Employed,2,752,Medium,Low,Credit Card,No
1072,Male,66779,14,Master,Married,12,Groceries,12,Employed,3,318,Low,Medium,Cash,No
1073,Male,45853,81,Bachelor,Single,14,Furniture,32,Employed,2,663,High,Medium,PayPal,Yes
1074,Female,40980,53,Master,Single,25,Groceries,65,Employed,4,391,High,Medium,Credit Card,No
1075,Female,43741,81,High School,Married,13,Furniture,10,Unemployed,5,598,Low,Medium,Credit Card,No
1076,Female,57175,65,Master,Single,22,Beauty,72,Retired,3,336,Medium,Low,Credit Card,No
1077,Female,39551,19,High School,Single,27,Groceries,17,Employed,2,833,Medium,Medium,PayPal,No
1078,Female,42488,19,High School,Married,5,Groceries,58,Employed,4,333,Medium,Medium,PayPal,No
1079,Male,45435,59,PhD,Divorced,26,Beauty,79,Student,4,578,Medium,Medium,PayPal,Yes
1080,Male,63763,27,Master,Single,21,Groceries,28,Employed,3,494,Medium,Low,PayPal,No
1081,Female,25117,93,Bachelor,Single,21,Beauty,67,Student,4,744,High,Medium,Credit Card,No
1082,Female,50133,28,Master,Single,5,Sports,36,Employed,5,329,Medium,Medium,Installments,No
1083,Female,44643,72,Master,Married,20,Fashion,18,Employed,5,781,High,High,Credit Card,No
1084,Female,59118,43,Bachelor,Divorced,27,Furniture,35,Student,2,533,Medium,High,Credit Card,No
1085,Female,48287,92,Bachelor,Single,4,Beauty,82,Retired,5,718,Medium,Low,Credit Card,No
1086,Male,36231,57,High School,Married,19,Fashion,61,Student,5,435,Medium,Medium,Cash,Yes
1087,Female,82239,42,Master,Single,25,Groceries,74,Retired,2,753,Low,Low,Installments,No
1088,Male,73170,21,High School,Divorced,20,Sports,25,Employed,1,696,Low,Low,Credit Card,No
1089,Male,53687,1,High School,Divorced,10,Groceries,96,Employed,2,746,Low,Low,Credit Card,Yes
1090,Male,58881,42,Bachelor,Single,4,Groceries,36,Employed,5,608,High,Low,Credit Card,No
1091,Female,38825,93,Bachelor,Divorced,9,Fashion,90,Employed,4,692,High,Low,Installments,Yes
1092,Female,53132,82,Bachelor,Divorced,3,Furniture,85,Employed,2,698,Low,High,Credit Card,Yes
1093,Female,89830,67,Bachelor,Married,20,Fashion,42,Unemployed,4,653,Medium,Medium,Installments,No
1094,Male,68599,25,High School,Single,2,Fashion,69,Employed,3,366,Medium,Medium,Cash,Yes
1095,Male,34159,45,Bachelor,Single,29,Beauty,29,Retired,5,808,High,Medium,Installments,Yes
1096,Male,56066,77,Master,Married,13,Sports,80,Employed,3,380,Low,High,Cash,No
1097,Male,51226,81,Bachelor,Single,24,Beauty,53,Employed,4,761,Low,Medium,Installments,No
1098,Male,57809,14,Bachelor,Married,14,Electronics,15,Employed,1,610,Medium,Medium,Installments,No
1099,Male,76729,90,Bachelor,Single,19,Fashion,85,Retired,4,302,Low,High,Credit Card,No
1100,Male,36355,43,Bachelor,Single,2,Electronics,81,Employed,4,462,High,Medium,Credit Card,No
1101,Male,46971,34,High School,Married,4,Furniture,4,Student,2,323,Low,Medium,Cash,No
1102,Female,33144,80,Bachelor,Single,24,Beauty,23,Employed,1,528,Low,High,Cash,No
1103,Female,53222,89,High School,Single,2,Groceries,93,Employed,5,343,Low,Medium,Credit Card,Yes
1104,Female,51616,82,High School,Single,25,Beauty,99,Employed,1,451,Medium,High,Credit Card,Yes
1105,Female,81246,71,High School,Single,16,Beauty,96,Employed,1,718,High,Medium,Cash,No
1106,Female,37231,48,Master,Single,22,Sports,81,Unemployed,2,621,Low,High,Credit Card,Yes
1107,Male,63590,96,Bachelor,Single,5,Furniture,78,Student,1,737,Medium,High,Cash,No
1108,Female,10684,52,Bachelor,Married,2,Fashion,86,Employed,2,542,High,Low,Installments,No
1109,Female,78994,75,Bachelor,Single,9,Sports,97,Student,2,565,Medium,Medium,Credit Card,Yes
1110,Male,50433,72,Master,Married,24,Furniture,21,Unemployed,3,592,Medium,High,Credit Card,No
1111,Female,52089,66,High School,Married,9,Sports,6,Employed,4,799,Medium,Medium,Installments,No
1112,Male,46658,42,Bachelor,Married,4,Groceries,9,Employed,4,571,Medium,Low,Credit Card,No
1113,Male,57103,5,Master,Married,23,Furniture,65,Employed,5,642,High,High,Cash,Yes
1114,Female,41080,1,Bachelor,Married,28,Beauty,24,Retired,5,724,High,Low,Installments,No
1115,Female,52158,32,Bachelor,Single,18,Furniture,89,Employed,3,798,High,Medium,Installments,Yes
